188, 312, -957
151, 552, -794
151, 552, -794
40, 704, -622
42, 778, -568
-9, 691, -576
-120, 514, -549
-215, 314, -509
-293, 113, -399
-293, 113, -399
-291, -23, -249
-177, 41, -74
-96, 163, 241
-12, 260, 379
76, 210, 51
76, 210, 51
198, 71, -720
292, 26, -1469
402, 72, -1926
574, 216, -1997
573, 336, -1997
573, 336, -1997
369, 350, -1950
237, 330, -1608
192, 314, -1322
-,-,-
-70, 165, -986
-59, 82, -1016
-37, 41, -996
-37, 41, -996
-39, -27, -974
-25, -147, -1026
7, -295, -1092
9, -421, -1063
64, -530, -1027
82, -651, -1085
90, -707, -1221
90, -707, -1221
69, -701, -1251
119, -547, -1172
232, -269, -987
297, 144, -802
225, 518, -718
85, 823, -718
47, 993, -692
60, 1002, -647
60, 1002, -647
-41, 829, -446
-289, 503, -164
-363, 238, 143
-246, 240, 354
-83, 309, 407
185, 301, 224
185, 301, 224
338, 162, -668
455, 50, -1571
600, 137, -1984
657, 296, -1997
641, 402, -1974
491, 344, -1733
491, 344, -1733
378, 294, -1474
296, 180, -1295
237, 85, -1182
203, 12, -1159
207, -34, -1192
199, -57, -1222
214, -19, -1200
-,-,-
45, 123, -968
45, 123, -968
54, 119, -973
7, 112, -981
-34, 115, -982
-100, 106, -981
-100, 106, -981
-160, 100, -1002
-245, 116, -1026
-360, 114, -1039
-462, 96, -1064
-505, 92, -1142
-558, 25, -1210
-639, -144, -1314
-693, -320, -1380
-503, -302, -1306
-151, -109, -1157
194, 33, -1017
409, 99, -978
659, 193, -879
812, 303, -800
812, 303, -800
873, 370, -741
775, 289, -685
508, 105, -716
277, -168, -793
171, -415, -855
170, -597, -883
159, -779, -915
167, -914, -949
167, -914, -949
179, -978, -971
247, -942, -969
358, -768, -903
391, -560, -875
313, -329, -911
276, 41, -895
224, 377, -996
280, 726, -1053
280, 726, -1053
332, 1053, -976
256, 1121, -905
170, 1053, -933
90, 914, -1001
-,-,-
124, 28, -1001
124, 28, -1001
109, 30, -997
135, 63, -962
110, 86, -927
72, 101, -907
72, 101, -907
-15, 138, -949
-159, 154, -1038
-330, 91, -1164
-508, 50, -1322
-633, -11, -1468
-799, -205, -1637
-811, -328, -1548
-570, -248, -1324
-278, -142, -1141
62, -11, -1040
378, 73, -916
564, 116, -822
564, 116, -822
743, 172, -723
893, 222, -635
774, 96, -717
738, -121, -822
647, -425, -792
554, -585, -702
391, -840, -739
391, -840, -739
150, -1242, -935
44, -1399, -1030
170, -1063, -886
309, -615, -732
463, -98, -689
530, 416, -769
350, 676, -944
318, 912, -1015
430, 1109, -1095
325, 1093, -1151
207, 994, -1127
61, 850, -1071
61, 850, -1071
-41, 710, -1036
-77, 561, -1002
-,-,-
-132, 79, -1247
-186, 111, -1206
-196, 126, -1271
-231, 111, -1294
-247, 96, -1242
-247, 96, -1204
-257, 94, -1280
-300, 27, -1364
-337, -22, -1306
-310, -15, -1159
-295, -77, -1054
-304, -153, -1029
-261, -254, -968
6, -171, -844
343, -9, -726
343, -9, -726
679, 145, -625
898, 148, -642
890, -96, -803
797, -327, -860
754, -401, -773
666, -482, -651
666, -482, -651
527, -628, -681
324, -811, -870
143, -883, -947
7, -801, -899
-26, -567, -813
17, -277, -830
70, 89, -873
70, 89, -873
196, 461, -937
307, 832, -975
340, 1077, -990
362, 1163, -1037
392, 1145, -1052
300, 991, -1010
163, 735, -1002
-,-,-
-138, 32, -1044
-138, 32, -1044
-107, -24, -1072
-40, -71, -1108
-16, -134, -1077
15, -184, -1056
68, -237, -1059
135, -379, -1100
123, -470, -1093
121, -514, -1052
121, -569, -1024
117, -580, -1000
114, -523, -921
98, -401, -864
95, -203, -819
95, -203, -819
95, -27, -855
121, 186, -889
90, 498, -829
9, 757, -809
